Time Stamp, Pressure, System State, Alarm State,,Second ,minutes ,hours,days,year,,,,,,,
1588809573000,9125399,7,0,,1588809573,26480159.55,441335.9925,18388.9996875,50.3808210616438,,,,,,,
1588809573250,9125786,7,0,,1588809573.25,26480159.5541667,441335.992569444,18388.9996903935,50.3808210695713,,,,,,,
1588809573500,9126985,7,0,,1588809573.5,26480159.5583333,441335.992638889,18388.999693287,50.3808210774987,,,,,,,
1588809573750,9127446,7,0,,1588809573.75,26480159.5625,441335.992708333,18388.9996961806,50.3808210854262,,,,,,,
1588809574000,9126809,7,0,,1588809574,26480159.5666667,441335.992777778,18388.9996990741,50.3808210933536,,,,,,,
1588809574250,9127590,7,0,,1588809574.25,26480159.5708333,441335.992847222,18388.9997019676,50.3808211012811,,,,,,,
1588809574500,9126524,7,0,,1588809574.5,26480159.575,441335.992916667,18388.9997048611,50.3808211092085,,,,,,,
1588809574750,9127397,7,0,,1588809574.75,26480159.5791667,441335.992986111,18388.9997077546,50.380821117136,,,,,,,
1588809575000,9127135,7,0,,1588809575,26480159.5833333,441335.993055556,18388.9997106482,50.3808211250634,,,,,,,
1588809575250,9127100,7,0,,1588809575.25,26480159.5875,441335.993125,18388.9997135417,50.3808211329909,,,,,,,
1588809575500,9128225,7,0,,1588809575.5,26480159.5916667,441335.993194444,18388.9997164352,50.3808211409183,,,,,,,
1588809575750,9129397,7,0,,1588809575.75,26480159.5958333,441335.993263889,18388.9997193287,50.3808211488458,,,,,,,
1588809576000,9128966,7,0,,1588809576,26480159.6,441335.993333333,18388.9997222222,50.3808211567732,,,,,,,
1588809576250,9128619,7,0,,1588809576.25,26480159.6041667,441335.993402778,18388.9997251157,50.3808211647007,,,,,,,
1588809576500,9129621,7,0,,1588809576.5,26480159.6083333,441335.993472222,18388.9997280093,50.3808211726281,,,,,,,
1588809576750,9130033,7,0,,1588809576.75,26480159.6125,441335.993541667,18388.9997309028,50.3808211805556,,,,,,,
1588809577000,9129945,7,0,,1588809577,26480159.6166667,441335.993611111,18388.9997337963,50.380821188483,,,,,,,
1588809577250,9129019,7,0,,1588809577.25,26480159.6208333,441335.993680556,18388.9997366898,50.3808211964105,,,,,,,
1588809577500,9128942,7,0,,1588809577.5,26480159.625,441335.99375,18388.9997395833,50.3808212043379,,,,,,,
1588809577750,9129551,7,0,,1588809577.75,26480159.6291667,441335.993819444,18388.9997424769,50.3808212122654,,,,,,,
1588809578000,9130145,7,0,,1588809578,26480159.6333333,441335.993888889,18388.9997453704,50.3808212201928,,,,,,,
1588809578250,9131212,7,0,,1588809578.25,26480159.6375,441335.993958333,18388.9997482639,50.3808212281203,,,,,,,
1588809578500,9131117,7,0,,1588809578.5,26480159.6416667,441335.994027778,18388.9997511574,50.3808212360477,,,,,,,
1588809578750,9131282,7,0,,1588809578.75,26480159.6458333,441335.994097222,18388.9997540509,50.3808212439751,,,,,,,
1588809579000,9131564,7,0,,1588809579,26480159.65,441335.994166667,18388.9997569444,50.3808212519026,,,,,,,
1588809579250,9132237,7,0,,1588809579.25,26480159.6541667,441335.994236111,18388.999759838,50.38082125983,,,,,,,
1588809579500,9133120,7,0,,1588809579.5,26480159.6583333,441335.994305556,18388.9997627315,50.3808212677575,,,,,,,
1588809579750,9133742,7,0,,1588809579.75,26480159.6625,441335.994375,18388.999765625,50.3808212756849,,,,,,,
1588809580000,9134072,7,0,,1588809580,26480159.6666667,441335.994444445,18388.9997685185,50.3808212836124,,,,,,,
1588809580250,9134596,7,0,,1588809580.25,26480159.6708333,441335.994513889,18388.999771412,50.3808212915398,,,,,,,
1588809580500,9134064,7,0,,1588809580.5,26480159.675,441335.994583333,18388.9997743056,50.3808212994673,,,,,,,
1588809580750,9133249,7,0,,1588809580.75,26480159.6791667,441335.994652778,18388.9997771991,50.3808213073947,,,,,,,
1588809581000,9132524,7,0,,1588809581,26480159.6833333,441335.994722222,18388.9997800926,50.3808213153222,,,,,,,
1588809581250,9131990,7,0,,1588809581.25,26480159.6875,441335.994791667,18388.9997829861,50.3808213232496,,,,,,,
1588809581500,9132836,7,0,,1588809581.5,26480159.6916667,441335.994861111,18388.9997858796,50.3808213311771,,,,,,,
1588809581750,9132238,7,0,,1588809581.75,26480159.6958333,441335.994930556,18388.9997887731,50.3808213391045,,,,,,,
1588809582000,9133249,7,0,,1588809582,26480159.7,441335.995,18388.9997916667,50.380821347032,,,,,,,
1588809582250,9133793,7,0,,1588809582.25,26480159.7041667,441335.995069444,18388.9997945602,50.3808213549594,,,,,,,
1588809582500,9132868,7,0,,1588809582.5,26480159.7083333,441335.995138889,18388.9997974537,50.3808213628869,,,,,,,
1588809582750,9132417,7,0,,1588809582.75,26480159.7125,441335.995208333,18388.9998003472,50.3808213708143,,,,,,,
1588809583000,9131725,7,0,,1588809583,26480159.7166667,441335.995277778,18388.9998032407,50.3808213787418,,,,,,,
1588809583250,9132689,7,0,,1588809583.25,26480159.7208333,441335.995347222,18388.9998061343,50.3808213866692,,,,,,,
1588809583500,9131773,7,0,,1588809583.5,26480159.725,441335.995416667,18388.9998090278,50.3808213945967,,,,,,,
1588809583750,9131414,7,0,,1588809583.75,26480159.7291667,441335.995486111,18388.9998119213,50.3808214025241,,,,,,,
1588809584000,9130831,7,0,,1588809584,26480159.7333333,441335.995555556,18388.9998148148,50.3808214104515,,,,,,,
1588809584250,9131681,7,0,,1588809584.25,26480159.7375,441335.995625,18388.9998177083,50.380821418379,,,,,,,
1588809584500,9130533,7,0,,1588809584.5,26480159.7416667,441335.995694444,18388.9998206019,50.3808214263064,,,,,,,
1588809584750,9130626,7,0,,1588809584.75,26480159.7458333,441335.995763889,18388.9998234954,50.3808214342339,,,,,,,
1588809585000,9131750,7,0,,1588809585,26480159.75,441335.995833333,18388.9998263889,50.3808214421613,,,,,,,
1588809585250,9131289,7,0,,1588809585.25,26480159.7541667,441335.995902778,18388.9998292824,50.3808214500888,,,,,,,
1588809585500,9130354,7,0,,1588809585.5,26480159.7583333,441335.995972222,18388.9998321759,50.3808214580162,,,,,,,
1588809585750,9130872,7,0,,1588809585.75,26480159.7625,441335.996041667,18388.9998350694,50.3808214659437,,,,,,,
1588809586000,9129841,7,0,,1588809586,26480159.7666667,441335.996111111,18388.999837963,50.3808214738711,,,,,,,
1588809586250,9130011,7,0,,1588809586.25,26480159.7708333,441335.996180556,18388.9998408565,50.3808214817986,,,,,,,
1588809586500,9129057,7,0,,1588809586.5,26480159.775,441335.99625,18388.99984375,50.380821489726,,,,,,,
1588809586750,9129073,7,0,,1588809586.75,26480159.7791667,441335.996319444,18388.9998466435,50.3808214976535,,,,,,,
1588809587000,9128715,7,0,,1588809587,26480159.7833333,441335.996388889,18388.999849537,50.3808215055809,,,,,,,
1588809587250,9129409,7,0,,1588809587.25,26480159.7875,441335.996458333,18388.9998524306,50.3808215135084,,,,,,,
1588809587500,9128410,7,0,,1588809587.5,26480159.7916667,441335.996527778,18388.9998553241,50.3808215214358,,,,,,,
1588809587750,9129583,7,0,,1588809587.75,26480159.7958333,441335.996597222,18388.9998582176,50.3808215293633,,,,,,,
1588809588000,9129164,7,0,,1588809588,26480159.8,441335.996666667,18388.9998611111,50.3808215372907,,,,,,,
1588809588250,9128833,7,0,,1588809588.25,26480159.8041667,441335.996736111,18388.9998640046,50.3808215452182,,,,,,,
1588809588500,9129955,7,0,,1588809588.5,26480159.8083333,441335.996805556,18388.9998668981,50.3808215531456,,,,,,,
1588809588750,9129575,7,0,,1588809588.75,26480159.8125,441335.996875,18388.9998697917,50.3808215610731,,,,,,,
1588809589000,9129910,7,0,,1588809589,26480159.8166667,441335.996944444,18388.9998726852,50.3808215690005,,,,,,,
1588809589250,9130241,7,0,,1588809589.25,26480159.8208333,441335.997013889,18388.9998755787,50.380821576928,,,,,,,
1588809589500,9130464,7,0,,1588809589.5,26480159.825,441335.997083333,18388.9998784722,50.3808215848554,,,,,,,
1588809589750,9130609,7,0,,1588809589.75,26480159.8291667,441335.997152778,18388.9998813657,50.3808215927829,,,,,,,
1588809590000,9130283,7,0,,1588809590,26480159.8333333,441335.997222222,18388.9998842593,50.3808216007103,,,,,,,
1588809590250,9130781,7,0,,1588809590.25,26480159.8375,441335.997291667,18388.9998871528,50.3808216086377,,,,,,,
1588809590500,9131239,7,0,,1588809590.5,26480159.8416667,441335.997361111,18388.9998900463,50.3808216165652,,,,,,,
1588809590750,9130986,7,0,,1588809590.75,26480159.8458333,441335.997430556,18388.9998929398,50.3808216244927,,,,,,,
1588809591000,9130811,7,0,,1588809591,26480159.85,441335.9975,18388.9998958333,50.3808216324201,,,,,,,
1588809591250,9131118,7,0,,1588809591.25,26480159.8541667,441335.997569445,18388.9998987269,50.3808216403475,,,,,,,
1588809591500,9131706,7,0,,1588809591.5,26480159.8583333,441335.997638889,18388.9999016204,50.380821648275,,,,,,,
1588809591750,9131712,7,0,,1588809591.75,26480159.8625,441335.997708333,18388.9999045139,50.3808216562024,,,,,,,
1588809592000,9131668,7,0,,1588809592,26480159.8666667,441335.997777778,18388.9999074074,50.3808216641299,,,,,,,
1588809592250,9131873,7,0,,1588809592.25,26480159.8708333,441335.997847222,18388.9999103009,50.3808216720573,,,,,,,
1588809592500,9130771,7,0,,1588809592.5,26480159.875,441335.997916667,18388.9999131944,50.3808216799848,,,,,,,
1588809592750,9130215,7,0,,1588809592.75,26480159.8791667,441335.997986111,18388.999916088,50.3808216879122,,,,,,,
1588809593000,9130723,7,0,,1588809593,26480159.8833333,441335.998055556,18388.9999189815,50.3808216958397,,,,,,,
1588809593250,9129886,7,0,,1588809593.25,26480159.8875,441335.998125,18388.999921875,50.3808217037671,,,,,,,
1588809593500,9130612,7,0,,1588809593.5,26480159.8916667,441335.998194444,18388.9999247685,50.3808217116946,,,,,,,
1588809593750,9131290,7,0,,1588809593.75,26480159.8958333,441335.998263889,18388.999927662,50.380821719622,,,,,,,
1588809594000,9131824,7,0,,1588809594,26480159.9,441335.998333333,18388.9999305556,50.3808217275495,,,,,,,
1588809594250,9132796,7,0,,1588809594.25,26480159.9041667,441335.998402778,18388.9999334491,50.3808217354769,,,,,,,
1588809594500,9132289,7,0,,1588809594.5,26480159.9083333,441335.998472222,18388.9999363426,50.3808217434044,,,,,,,
1588809594750,9133229,7,0,,1588809594.75,26480159.9125,441335.998541667,18388.9999392361,50.3808217513318,,,,,,,
1588809595000,9133258,7,0,,1588809595,26480159.9166667,441335.998611111,18388.9999421296,50.3808217592593,,,,,,,
1588809595250,9132952,7,0,,1588809595.25,26480159.9208333,441335.998680556,18388.9999450231,50.3808217671867,,,,,,,
1588809595500,9133864,7,0,,1588809595.5,26480159.925,441335.99875,18388.9999479167,50.3808217751142,,,,,,,
1588809595750,9134675,7,0,,1588809595.75,26480159.9291667,441335.998819444,18388.9999508102,50.3808217830416,,,,,,,
1588809596000,9134802,7,0,,1588809596,26480159.9333333,441335.998888889,18388.9999537037,50.3808217909691,,,,,,,
1588809596250,9135199,7,0,,1588809596.25,26480159.9375,441335.998958333,18388.9999565972,50.3808217988965,,,,,,,
1588809596500,9134429,7,0,,1588809596.5,26480159.9416667,441335.999027778,18388.9999594907,50.3808218068239,,,,,,,
1588809596750,9133690,7,0,,1588809596.75,26480159.9458333,441335.999097222,18388.9999623843,50.3808218147514,,,,,,,
1588809597000,9133217,7,0,,1588809597,26480159.95,441335.999166667,18388.9999652778,50.3808218226788,,,,,,,
1588809597250,9133434,7,0,,1588809597.25,26480159.9541667,441335.999236111,18388.9999681713,50.3808218306063,,,,,,,
1588809597500,9133604,7,0,,1588809597.5,26480159.9583333,441335.999305556,18388.9999710648,50.3808218385337,,,,,,,
1588809597750,9133570,7,0,,1588809597.75,26480159.9625,441335.999375,18388.9999739583,50.3808218464612,,,,,,,
1588809598000,9133084,7,0,,1588809598,26480159.9666667,441335.999444444,18388.9999768519,50.3808218543886,,,,,,,
1588809598250,9132076,7,0,,1588809598.25,26480159.9708333,441335.999513889,18388.9999797454,50.3808218623161,,,,,,,
1588809598500,9132989,7,0,,1588809598.5,26480159.975,441335.999583333,18388.9999826389,50.3808218702435,,,,,,,
1588809598750,9133093,7,0,,1588809598.75,26480159.9791667,441335.999652778,18388.9999855324,50.380821878171,,,,,,,
1588809599000,9133592,7,0,,1588809599,26480159.9833333,441335.999722222,18388.9999884259,50.3808218860984,,,,,,,
1588809599250,9133456,7,0,,1588809599.25,26480159.9875,441335.999791667,18388.9999913194,50.3808218940259,,,,,,,
1588809599500,9132365,7,0,,1588809599.5,26480159.9916667,441335.999861111,18388.999994213,50.3808219019533,,,,,,,
1588809599750,9131619,7,0,,1588809599.75,26480159.9958333,441335.999930556,18388.9999971065,50.3808219098808,,,,,,,
1588809600000,9132452,7,0,,1588809600,26480160,441336,18389,50.3808219178082,,,,,,,
1588809600250,9133425,7,0,,1588809600.25,26480160.0041667,441336.000069444,18389.0000028935,50.3808219257357,,,,,,,
1588809600500,9133323,7,0,,1588809600.5,26480160.0083333,441336.000138889,18389.000005787,50.3808219336631,,,,,,,
1588809600750,9133464,7,0,,1588809600.75,26480160.0125,441336.000208333,18389.0000086806,50.3808219415906,,,,,,,
1588809601000,9132399,7,0,,1588809601,26480160.0166667,441336.000277778,18389.0000115741,50.380821949518,,,,,,,
1588809601250,9131822,7,0,,1588809601.25,26480160.0208333,441336.000347222,18389.0000144676,50.3808219574455,,,,,,,
1588809601500,9131004,7,0,,1588809601.5,26480160.025,441336.000416667,18389.0000173611,50.3808219653729,,,,,,,
1588809601750,9131237,7,0,,1588809601.75,26480160.0291667,441336.000486111,18389.0000202546,50.3808219733004,,,,,,,
1588809602000,9132397,7,0,,1588809602,26480160.0333333,441336.000555556,18389.0000231482,50.3808219812278,,,,,,,
1588809602250,9132272,7,0,,1588809602.25,26480160.0375,441336.000625,18389.0000260417,50.3808219891553,,,,,,,
1588809602500,9131809,7,0,,1588809602.5,26480160.0416667,441336.000694445,18389.0000289352,50.3808219970827,,,,,,,
1588809602750,9131361,7,0,,1588809602.75,26480160.0458333,441336.000763889,18389.0000318287,50.3808220050101,,,,,,,
1588809603000,9131694,7,0,,1588809603,26480160.05,441336.000833333,18389.0000347222,50.3808220129376,,,,,,,
1588809603250,9130506,7,0,,1588809603.25,26480160.0541667,441336.000902778,18389.0000376157,50.380822020865,,,,,,,
1588809603500,9129668,7,0,,1588809603.5,26480160.0583333,441336.000972222,18389.0000405093,50.3808220287925,,,,,,,
1588809603750,9128927,7,0,,1588809603.75,26480160.0625,441336.001041667,18389.0000434028,50.3808220367199,,,,,,,
1588809604000,9129337,7,0,,1588809604,26480160.0666667,441336.001111111,18389.0000462963,50.3808220446474,,,,,,,
1588809604250,9128494,7,0,,1588809604.25,26480160.0708333,441336.001180556,18389.0000491898,50.3808220525748,,,,,,,
1588809604500,9127778,7,0,,1588809604.5,26480160.075,441336.00125,18389.0000520833,50.3808220605023,,,,,,,
1588809604750,9128479,7,0,,1588809604.75,26480160.0791667,441336.001319444,18389.0000549769,50.3808220684297,,,,,,,
1588809605000,9129053,7,0,,1588809605,26480160.0833333,441336.001388889,18389.0000578704,50.3808220763572,,,,,,,
1588809605250,9129271,7,0,,1588809605.25,26480160.0875,441336.001458333,18389.0000607639,50.3808220842846,,,,,,,
1588809605500,9128737,7,0,,1588809605.5,26480160.0916667,441336.001527778,18389.0000636574,50.3808220922121,,,,,,,
1588809605750,9129590,7,0,,1588809605.75,26480160.0958333,441336.001597222,18389.0000665509,50.3808221001395,,,,,,,
1588809606000,9130000,7,0,,1588809606,26480160.1,441336.001666667,18389.0000694444,50.380822108067,,,,,,,
1588809606250,9131143,7,0,,1588809606.25,26480160.1041667,441336.001736111,18389.000072338,50.3808221159944,,,,,,,
1588809606500,9130463,7,0,,1588809606.5,26480160.1083333,441336.001805556,18389.0000752315,50.3808221239219,,,,,,,
1588809606750,9130171,7,0,,1588809606.75,26480160.1125,441336.001875,18389.000078125,50.3808221318493,,,,,,,
1588809607000,9129542,7,0,,1588809607,26480160.1166667,441336.001944444,18389.0000810185,50.3808221397768,,,,,,,
1588809607250,9128971,7,0,,1588809607.25,26480160.1208333,441336.002013889,18389.000083912,50.3808221477042,,,,,,,
1588809607500,9128698,7,0,,1588809607.5,26480160.125,441336.002083333,18389.0000868056,50.3808221556317,,,,,,,
1588809607750,9127701,7,0,,1588809607.75,26480160.1291667,441336.002152778,18389.0000896991,50.3808221635591,,,,,,,
1588809608000,9126902,7,0,,1588809608,26480160.1333333,441336.002222222,18389.0000925926,50.3808221714866,,,,,,,
1588809608250,9127291,7,0,,1588809608.25,26480160.1375,441336.002291667,18389.0000954861,50.380822179414,,,,,,,
1588809608500,9127199,7,0,,1588809608.5,26480160.1416667,441336.002361111,18389.0000983796,50.3808221873415,,,,,,,
1588809608750,9126100,7,0,,1588809608.75,26480160.1458333,441336.002430556,18389.0001012731,50.3808221952689,,,,,,,
1588809609000,9126677,7,0,,1588809609,26480160.15,441336.0025,18389.0001041667,50.3808222031964,,,,,,,
1588809609250,9126967,7,0,,1588809609.25,26480160.1541667,441336.002569444,18389.0001070602,50.3808222111238,,,,,,,
1588809609500,9126865,7,0,,1588809609.5,26480160.1583333,441336.002638889,18389.0001099537,50.3808222190512,,,,,,,
1588809609750,9126965,7,0,,1588809609.75,26480160.1625,441336.002708333,18389.0001128472,50.3808222269787,,,,,,,
1588809610000,9125929,7,0,,1588809610,26480160.1666667,441336.002777778,18389.0001157407,50.3808222349061,,,,,,,
1588809610250,9126564,7,0,,1588809610.25,26480160.1708333,441336.002847222,18389.0001186343,50.3808222428336,,,,,,,
1588809610500,9127416,7,0,,1588809610.5,26480160.175,441336.002916667,18389.0001215278,50.380822250761,,,,,,,
1588809610750,9127477,7,0,,1588809610.75,26480160.1791667,441336.002986111,18389.0001244213,50.3808222586885,,,,,,,
1588809611000,9128125,7,0,,1588809611,26480160.1833333,441336.003055556,18389.0001273148,50.3808222666159,,,,,,,
1588809611250,9128904,7,0,,1588809611.25,26480160.1875,441336.003125,18389.0001302083,50.3808222745434,,,,,,,
1588809611500,9128988,7,0,,1588809611.5,26480160.1916667,441336.003194444,18389.0001331019,50.3808222824708,,,,,,,
1588809611750,9128409,7,0,,1588809611.75,26480160.1958333,441336.003263889,18389.0001359954,50.3808222903983,,,,,,,
1588809612000,9129109,7,0,,1588809612,26480160.2,441336.003333333,18389.0001388889,50.3808222983257,,,,,,,
1588809612250,9129241,7,0,,1588809612.25,26480160.2041667,441336.003402778,18389.0001417824,50.3808223062532,,,,,,,
1588809612500,9128162,7,0,,1588809612.5,26480160.2083333,441336.003472222,18389.0001446759,50.3808223141806,,,,,,,
1588809612750,9127799,7,0,,1588809612.75,26480160.2125,441336.003541667,18389.0001475694,50.3808223221081,,,,,,,
1588809613000,9126949,7,0,,1588809613,26480160.2166667,441336.003611111,18389.000150463,50.3808223300355,,,,,,,
1588809613250,9126537,7,0,,1588809613.25,26480160.2208333,441336.003680556,18389.0001533565,50.380822337963,,,,,,,
1588809613500,9125826,7,0,,1588809613.5,26480160.225,441336.00375,18389.00015625,50.3808223458904,,,,,,,
1588809613750,9126150,7,0,,1588809613.75,26480160.2291667,441336.003819445,18389.0001591435,50.3808223538179,,,,,,,
1588809614000,9125244,7,0,,1588809614,26480160.2333333,441336.003888889,18389.000162037,50.3808223617453,,,,,,,
1588809614250,9124617,7,0,,1588809614.25,26480160.2375,441336.003958333,18389.0001649306,50.3808223696728,,,,,,,
1588809614500,9125414,7,0,,1588809614.5,26480160.2416667,441336.004027778,18389.0001678241,50.3808223776002,,,,,,,
1588809614750,9125079,7,0,,1588809614.75,26480160.2458333,441336.004097222,18389.0001707176,50.3808223855277,,,,,,,
1588809615000,9124646,7,0,,1588809615,26480160.25,441336.004166667,18389.0001736111,50.3808223934551,,,,,,,
1588809615250,9123969,7,0,,1588809615.25,26480160.2541667,441336.004236111,18389.0001765046,50.3808224013825,,,,,,,
1588809615500,9123402,7,0,,1588809615.5,26480160.2583333,441336.004305556,18389.0001793981,50.38082240931,,,,,,,
1588809615750,9123370,7,0,,1588809615.75,26480160.2625,441336.004375,18389.0001822917,50.3808224172374,,,,,,,
1588809616000,9123846,7,0,,1588809616,26480160.2666667,441336.004444444,18389.0001851852,50.3808224251649,,,,,,,
1588809616250,9124387,7,0,,1588809616.25,26480160.2708333,441336.004513889,18389.0001880787,50.3808224330923,,,,,,,
1588809616500,9124020,7,0,,1588809616.5,26480160.275,441336.004583333,18389.0001909722,50.3808224410198,,,,,,,
1588809616750,9123872,7,0,,1588809616.75,26480160.2791667,441336.004652778,18389.0001938657,50.3808224489472,,,,,,,
1588809617000,9123503,7,0,,1588809617,26480160.2833333,441336.004722222,18389.0001967593,50.3808224568747,,,,,,,
1588809617250,9123799,7,0,,1588809617.25,26480160.2875,441336.004791667,18389.0001996528,50.3808224648021,,,,,,,
1588809617500,9124951,7,0,,1588809617.5,26480160.2916667,441336.004861111,18389.0002025463,50.3808224727296,,,,,,,
1588809617750,9124310,7,0,,1588809617.75,26480160.2958333,441336.004930556,18389.0002054398,50.380822480657,,,,,,,
1588809618000,9124040,7,0,,1588809618,26480160.3,441336.005,18389.0002083333,50.3808224885845,,,,,,,
1588809618250,9124844,7,0,,1588809618.25,26480160.3041667,441336.005069445,18389.0002112269,50.3808224965119,,,,,,,
1588809618500,9125029,7,0,,1588809618.5,26480160.3083333,441336.005138889,18389.0002141204,50.3808225044394,,,,,,,
1588809618750,9126171,7,0,,1588809618.75,26480160.3125,441336.005208333,18389.0002170139,50.3808225123668,,,,,,,
1588809619000,9126117,7,0,,1588809619,26480160.3166667,441336.005277778,18389.0002199074,50.3808225202943,,,,,,,
1588809619250,9125185,7,0,,1588809619.25,26480160.3208333,441336.005347222,18389.0002228009,50.3808225282217,,,,,,,
1588809619500,9124547,7,0,,1588809619.5,26480160.325,441336.005416667,18389.0002256944,50.3808225361492,,,,,,,
1588809619750,9123992,7,0,,1588809619.75,26480160.3291667,441336.005486111,18389.000228588,50.3808225440766,,,,,,,
1588809620000,9123957,7,0,,1588809620,26480160.3333333,441336.005555556,18389.0002314815,50.3808225520041,,,,,,,
1588809620250,9123441,7,0,,1588809620.25,26480160.3375,441336.005625,18389.000234375,50.3808225599315,,,,,,,
1588809620500,9123723,7,0,,1588809620.5,26480160.3416667,441336.005694444,18389.0002372685,50.380822567859,,,,,,,
1588809620750,9124038,7,0,,1588809620.75,26480160.3458333,441336.005763889,18389.000240162,50.3808225757864,,,,,,,
1588809621000,9123874,7,0,,1588809621,26480160.35,441336.005833333,18389.0002430556,50.3808225837139,,,,,,,
1588809621250,9124210,7,0,,1588809621.25,26480160.3541667,441336.005902778,18389.0002459491,50.3808225916413,,,,,,,
1588809621500,9123212,7,0,,1588809621.5,26480160.3583333,441336.005972222,18389.0002488426,50.3808225995688,,,,,,,
1588809621750,9123342,7,0,,1588809621.75,26480160.3625,441336.006041667,18389.0002517361,50.3808226074962,,,,,,,
1588809622000,9124251,7,0,,1588809622,26480160.3666667,441336.006111111,18389.0002546296,50.3808226154237,,,,,,,
1588809622250,9125250,7,0,,1588809622.25,26480160.3708333,441336.006180556,18389.0002575232,50.3808226233511,,,,,,,
1588809622500,9125810,7,0,,1588809622.5,26480160.375,441336.00625,18389.0002604167,50.3808226312785,,,,,,,
1588809622750,9125085,7,0,,1588809622.75,26480160.3791667,441336.006319444,18389.0002633102,50.380822639206,,,,,,,
1588809623000,9126171,7,0,,1588809623,26480160.3833333,441336.006388889,18389.0002662037,50.3808226471334,,,,,,,
1588809623250,9127364,7,0,,1588809623.25,26480160.3875,441336.006458333,18389.0002690972,50.3808226550609,,,,,,,
1588809623500,9127372,7,0,,1588809623.5,26480160.3916667,441336.006527778,18389.0002719907,50.3808226629883,,,,,,,
1588809623750,9127734,7,0,,1588809623.75,26480160.3958333,441336.006597222,18389.0002748843,50.3808226709158,,,,,,,
1588809624000,9127831,7,0,,1588809624,26480160.4,441336.006666667,18389.0002777778,50.3808226788432,,,,,,,
1588809624250,9128236,7,0,,1588809624.25,26480160.4041667,441336.006736111,18389.0002806713,50.3808226867707,,,,,,,
1588809624500,9129214,7,0,,1588809624.5,26480160.4083333,441336.006805556,18389.0002835648,50.3808226946981,,,,,,,
1588809624750,9130142,7,0,,1588809624.75,26480160.4125,441336.006875,18389.0002864583,50.3808227026256,,,,,,,
1588809625000,9129642,7,0,,1588809625,26480160.4166667,441336.006944445,18389.0002893519,50.380822710553,,,,,,,
1588809625250,9130136,7,0,,1588809625.25,26480160.4208333,441336.007013889,18389.0002922454,50.3808227184805,,,,,,,
1588809625500,9131188,7,0,,1588809625.5,26480160.425,441336.007083333,18389.0002951389,50.3808227264079,,,,,,,
1588809625750,9131619,7,0,,1588809625.75,26480160.4291667,441336.007152778,18389.0002980324,50.3808227343354,,,,,,,
1588809626000,9131716,7,0,,1588809626,26480160.4333333,441336.007222222,18389.0003009259,50.3808227422628,,,,,,,
1588809626250,9131752,7,0,,1588809626.25,26480160.4375,441336.007291667,18389.0003038194,50.3808227501903,,,,,,,
1588809626500,9131688,7,0,,1588809626.5,26480160.4416667,441336.007361111,18389.000306713,50.3808227581177,,,,,,,
1588809626750,9132495,7,0,,1588809626.75,26480160.4458333,441336.007430556,18389.0003096065,50.3808227660451,,,,,,,
1588809627000,9132363,7,0,,1588809627,26480160.45,441336.0075,18389.0003125,50.3808227739726,,,,,,,
1588809627250,9132862,7,0,,1588809627.25,26480160.4541667,441336.007569444,18389.0003153935,50.3808227819001,,,,,,,
1588809627500,9131913,7,0,,1588809627.5,26480160.4583333,441336.007638889,18389.000318287,50.3808227898275,,,,,,,
1588809627750,9132946,7,0,,1588809627.75,26480160.4625,441336.007708333,18389.0003211806,50.3808227977549,,,,,,,
1588809628000,9134129,7,0,,1588809628,26480160.4666667,441336.007777778,18389.0003240741,50.3808228056824,,,,,,,
1588809628250,9134662,7,0,,1588809628.25,26480160.4708333,441336.007847222,18389.0003269676,50.3808228136098,,,,,,,
1588809628500,9134373,7,0,,1588809628.5,26480160.475,441336.007916667,18389.0003298611,50.3808228215373,,,,,,,
1588809628750,9133755,7,0,,1588809628.75,26480160.4791667,441336.007986111,18389.0003327546,50.3808228294647,,,,,,,
1588809629000,9132987,7,0,,1588809629,26480160.4833333,441336.008055556,18389.0003356482,50.3808228373922,,,,,,,
1588809629250,9132901,7,0,,1588809629.25,26480160.4875,441336.008125,18389.0003385417,50.3808228453196,,,,,,,
1588809629500,9133177,7,0,,1588809629.5,26480160.4916667,441336.008194445,18389.0003414352,50.3808228532471,,,,,,,
1588809629750,9132118,7,0,,1588809629.75,26480160.4958333,441336.008263889,18389.0003443287,50.3808228611745,,,,,,,
1588809630000,9131394,7,0,,1588809630,26480160.5,441336.008333333,18389.0003472222,50.380822869102,,,,,,,
1588809630250,9131029,7,0,,1588809630.25,26480160.5041667,441336.008402778,18389.0003501157,50.3808228770294,,,,,,,
1588809630500,9130009,7,0,,1588809630.5,26480160.5083333,441336.008472222,18389.0003530093,50.3808228849569,,,,,,,
1588809630750,9131136,7,0,,1588809630.75,26480160.5125,441336.008541667,18389.0003559028,50.3808228928843,,,,,,,
1588809631000,9130327,7,0,,1588809631,26480160.5166667,441336.008611111,18389.0003587963,50.3808229008118,,,,,,,
1588809631250,9130515,7,0,,1588809631.25,26480160.5208333,441336.008680556,18389.0003616898,50.3808229087392,,,,,,,
1588809631500,9130367,7,0,,1588809631.5,26480160.525,441336.00875,18389.0003645833,50.3808229166667,,,,,,,
1588809631750,9130856,7,0,,1588809631.75,26480160.5291667,441336.008819444,18389.0003674768,50.3808229245941,,,,,,,
1588809632000,9130249,7,0,,1588809632,26480160.5333333,441336.008888889,18389.0003703704,50.3808229325216,,,,,,,
1588809632250,9129878,7,0,,1588809632.25,26480160.5375,441336.008958333,18389.0003732639,50.380822940449,,,,,,,
